"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Cuba","CUB","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","1050","1227.425614489","1639.30949210576","1827.27272727273","1533.33333333333","1545","1712.10526315789","8763.18874560375","15291.6120576671","8734.84681507604","4151.26528291157","2459.96775926921","956.140955796152","616.991757120705","364.829106945976","445.056320400501","694.352159468439","943.514644351465","334.823359769286","452.177625960717","410.790208796932","553.113958919696","563.443912120274","317.676203429349","300.732177263969","365.69222283508","374.986384457069","381.965267764862","411.249354896877","394.557823129252","287.40157480315","235.377358490566","226.315789473684","827.333333333333","443.636363636364","391.666666666667","386.129032258065","338.6","311","260.8","411.8","2800.67265106449","778.67200555259","350.319956067123","798.630560936719","762.790894569592","602.909823822363","936.432850866893","360.974109360462","1046.13525446976","744.656206374616","686.743992912741","671.175584130116","894.297782136534","682.582142857143","741.506865671642","1037.61104166667","791.317872340426","791.317872340426","918319.50617284","","","",
"Curacao","CUW","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","331.905744754042","97.8993456978403","","","","153.456084341822","39.7590801908348","64.8395229596895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Czechia","CZE","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.080683769931","94.8183610250634","104.445779513367","105.124317768344","108.668664235446","96.7411431484003","93.2772467865878","100.778564637625","119.987232684328","174.41836242279","130.926606592838","127.676115201711","153.187360195785","147.615579814539","139.238819491555","164.751656707667","120.575929072136","140.240204268313","183.739145657778","151.375115482779","248.393880221907","339.790049843775","275.359932045133","294.523383822867","312.956343977734","287.008585964244","363.762003352588","475.460857519276","253.701635787492","","",
"Germany","DEU","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","54.1549697079007","57.6428460140307","55.8823218752112","57.0903342528571","57.6346428571429","56.7153979143192","56.4313683031928","54.5820447502276","57.2610102818786","58.8160769148234","61.1632354699467","58.8707037107566","59.1588175585907","57.4699004183437","63.7178289766892","60.5664068540489","56.4766390933514","55.9194989994131","55.3327620775064","54.0768175812588","55.5612443776481","56.2980735864444","51.2951711477158","52.408062904753","54.891060260299","56.8353900751826","54.4564527145636","55.917742830377","57.3117948145615","52.1404229494421","56.5781970649895","57.5678340080972","64.8438485804416","64.9918604651163","61.8357299430075","58.6542863087807","60.2437527677611","59.4703096539162","60.9068273092369","60.9709014115816","56.1614382964348","57.4420265408601","55.0259186519844","57.5230389528317","52.8730291049702","50.3413295486385","59.3228405129573","56.2623249393245","69.5805251142286","66.8734125883081","60.1142004527517","58.0728464486462","55.8838344125809","58.448435768091","54.8076808710172","55.5422836401554","49.7407068383748","47.9268377002583","51.1616455999891","48.3431267991807","39.3254017509159","","",
"Djibouti","DJI","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","476.071650675195","472.306088864509","495.230277753128","371.455034312423","398.451802463555","377.927683664837","362.878918508811","349.818524420163","350.495522460258","355.216598023309","370.033699582266","388.808002574062","440.650421103669","315.412672690818","382.182392306726","332.545118615001","320.921360412876","303.203461677433","283.317430090019","222.739313538197","258.970521028557","223.74603609935","198.872310746131","184.744428192756","197.71359206638","229.902252139353","169.977553310887","180.779372985643","193.285799168152","238.045112781955","236.016260162602","239.150943396226","210","198.297872340426","196.412556053812","229.081632653061","215.270935960591","209.137055837563","168.918918918919","225.161290322581","199.14064516129","223.625204894598","191.5562924036","327.575857289579","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Algeria","DZA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","326.666666666667","550","530","525","255.371738703982","346.621621621622","339.013157894737","386.363636363636","225.806451612903","289.817232375979","323.104693140794","243.212669683258","150.520416333066","121.708185053381","128.795811518325","171.677370647306","125.74187680565","128.31916426513","228.911051212938","431.684981684982","357.974137931034","132.732693279434","154.9","113.745252132009","158.571549653906","163.365205364123","140.151074956421","83.1913685406019","87.7719429857464","97.6923076923077","77.2804054054054","98.7755102040816","90.0275103163686","106.044444444444","190.946502057613","457.831325301205","341.549295774648","168.486739469579","147.385103011094","83.1531531531532","68.3766233766234","76.1140167364017","42.6268458917077","90.6906530336645","53.9032164589974","191.44347826087","61.9480015521925","283.9566755084","347.402597402597","271.788990825688","265.842696629213","287.432675044883","175.678496868476","40.5146746065504","21.7920079424175","14.4756415024173","14.4756415024173","14.4756415024173","14.4756415024173","14.4756415024173","14.4756415024173","","",
"East Asia & Pacific (excluding high income)","EAP","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","163.490566037736","141.777167726816","138.452059129334","147.27811112192","159.349201172592","216.942111696374","191.874169427143","181.336060252242","154.43584144891","151.53641460777","150.558460764379","143.895250705854","137.113771713626","132.678250210604","132.443641600002","128.616393538058","122.746737783986","124.044486714076","123.693155902353","129.093054753772","133.180123718092","134.852152410968","125.764076359709","","129.378589235527","139.732286216652","134.085920690075","137.726623819098","142.843512599027","138.049040861605","124.3300262839","134.757115491972","139.2267128134","133.574187611177","138.062112931732","134.862988706347","131.866002385008","130.132581056183","128.428011165312","135.160252499795","124.689450752467","123.340951316554","122.998131830818","119.222814473565","112.85808161962","108.687974465919","105.266519546743","104.097187979238","104.492695307754","104.968146054264","105.325987946944","100.025250656209","96.8417900965683","104.204485793772","115.769610557134","117.681256945468","95.4971154290052","102.974159206004","100.973022202216","","",
"Early-demographic dividend","EAR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","161.353738265254","144.485975922802","160.439729512127","159.344201271349","155.590920735413","167.968760057944","165.407751525214","182.046713912814","160.442224671224","154.518473802659","156.888203726511","150.352914991694","161.374991580351","139.341558173809","147.491318690489","144.403255119431","151.617941565065","155.013254165675","151.619737589503","143.671141729221","133.689047251709","126.422957071207","121.87873750048","117.630625105021","113.228442053562","113.342624358153","106.50837008858","107.92443915532","110.295115704681","110.185636788809","107.141876794222","104.433220783243","103.434412591963","101.943219693429","97.8908269201664","100.454088726385","103.78689166561","103.357873352753","105.981810997153","103.595728242595","104.677848940479","102.908589116431","106.856392056288","109.762742484893","113.478324810133","125.196908786926","125.394562897475","123.984524375021","132.549721246659","122.482827320439","122.503548005541","118.611435571603","120.297735092063","123.445792492604","120.804118278743","119.132068015903","119.376282861204","121.01906018946","121.911525748782","126.812217798803","124.363863213824","","",
"East Asia & Pacific","EAS","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","125.119186827217","114.697103710033","122.909833813176","125.093946053171","122.159357724497","121.007234685169","116.435079332378","117.962893406937","119.46817988909","124.338117537601","129.521570288556","130.353966898009","123.433073718872","119.515819749893","128.014212908449","136.750281336198","134.290990364123","137.160950158957","142.86856558947","139.108850692305","127.812842142717","136.725133634649","141.199434594578","136.192057950964","140.61670979068","138.023005214881","134.839661668585","132.66384699944","130.944839885436","136.540476981813","127.307197567879","126.244066077857","125.607621004936","121.691611668639","114.835807003503","110.685388005081","106.627168054847","106.590430019554","107.167461009932","107.915995079962","108.001132959033","103.922343250002","100.411831102796","107.702295907332","119.144244369178","121.141654642227","99.5375870918858","106.859127079265","104.680360564575","","",
"Europe & Central Asia (excluding high income)","ECA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.2766693645102","50.5163793628854","35.3954129063831","31.5748849934664","31.1364172501847","33.1030773132688","33.6320799960311","29.590636511552","29.278835243001","26.8049851914142","25.5648458276205","24.704997987011","22.4374635600077","22.1572343412022","26.9345093209085","26.2602934740334","27.1135512293881","44.839279472984","30.0223428649871","29.8750692593687","32.3937969852026","32.6352132078209","28.7792182306371","28.9486392950868","31.547590448965","29.8136066911502","28.1053364673244","29.292744996056","32.0718071577506","29.3240757844097","","",
